n_estimators,max_depth,min_samples_split,min_samples_leaf,rmse,mae,mape
150,7,2,4,0.7164768337563706,0.5194656142750244,0.08035980997640653
150,7,3,2,0.7109627875953246,0.5252377753786903,0.08188040155011382
150,7,3,3,0.7029068627832634,0.5176069771913654,0.0804689835255712
150,7,3,4,0.7164768337563706,0.5194656142750244,0.08035980997640653
150,7,4,2,0.7109627875953246,0.5252377753786903,0.08188040155011382
150,7,4,3,0.7029068627832635,0.5176069771913655,0.08046898352557122
150,7,4,4,0.7164768337563706,0.5194656142750244,0.08035980997640653
150,8,2,2,0.699847666112549,0.5117998011103277,0.07991182830913042
150,8,2,3,0.6926056350056756,0.5034584273766542,0.07828776844537727
150,8,2,4,0.7081781870113342,0.5070958734623892,0.07848690498736485
150,8,3,2,0.699847666112549,0.5117998011103277,0.07991182830913042
150,8,3,3,0.6926056350056756,0.5034584273766542,0.07828776844537727
150,8,3,4,0.7081781870113342,0.507095873462389,0.07848690498736485
150,8,4,2,0.699847666112549,0.5117998011103276,0.07991182830913039
150,8,4,3,0.6926056350056756,0.5034584273766544,0.07828776844537728
150,8,4,4,0.7081781870113342,0.5070958734623892,0.07848690498736485
150,9,2,2,0.6958730302344955,0.5024793954920884,0.0784836228635675
150,9,2,3,0.686211857003493,0.4935085367287652,0.07682976772868812
150,9,2,4,0.7031023283429179,0.4988330110850029,0.07734392126899854
150,9,3,2,0.6958730302344955,0.5024793954920886,0.07848362286356751
150,9,3,3,0.686211857003493,0.4935085367287653,0.07682976772868813
150,9,3,4,0.7031023283429179,0.4988330110850029,0.07734392126899857
150,9,4,2,0.6958730302344955,0.5024793954920885,0.0784836228635675
150,9,4,3,0.686211857003493,0.4935085367287652,0.0768297677286881
150,9,4,4,0.7031023283429179,0.49883301108500283,0.07734392126899856
150,10,2,2,0.6926951961563965,0.49817607361345106,0.07794624326943346
150,10,2,3,0.6841643009794146,0.4885034327946868,0.07613150414880632
150,10,2,4,0.7010644151851497,0.4942175862378232,0.07663482181525369
150,10,3,2,0.6926951961563965,0.4981760736134511,0.07794624326943346
150,10,3,3,0.6841643009794145,0.4885034327946868,0.07613150414880632
150,10,3,4,0.7010644151851496,0.4942175862378232,0.07663482181525368
150,10,4,2,0.6926951961563965,0.49817607361345106,0.07794624326943346
150,10,4,3,0.6841643009794146,0.4885034327946868,0.07613150414880633
150,10,4,4,0.7010644151851496,0.4942175862378232,0.07663482181525368
150,11,2,2,0.689393130474613,0.49272314883765905,0.07707120247789036
150,11,2,3,0.6805011439272701,0.4839681414795581,0.07543047754716199
150,11,2,4,0.6986521760363064,0.49010408850151577,0.07601048836008416
150,11,3,2,0.689393130474613,0.4927231488376591,0.07707120247789036
150,11,3,3,0.6805011439272701,0.4839681414795582,0.07543047754716199
150,11,3,4,0.6986521760363064,0.49010408850151577,0.07601048836008416
150,11,4,2,0.689393130474613,0.49272314883765905,0.07707120247789036
150,11,4,3,0.6805011439272701,0.4839681414795581,0.07543047754716199
150,11,4,4,0.6986521760363064,0.49010408850151577,0.07601048836008416
150,12,2,2,0.6893391779925344,0.491592589526058,0.07696928355831385
150,12,2,3,0.6818514292298025,0.4833362320334309,0.07535712810025391
150,12,2,4,0.6982518102437527,0.48912112650636497,0.07587338574458038
150,12,3,2,0.6893391779925344,0.491592589526058,0.07696928355831385
150,12,3,3,0.6818514292298025,0.4833362320334309,0.07535712810025391
150,12,3,4,0.6982518102437527,0.4891211265063649,0.0758733857445804
150,12,4,2,0.6893391779925344,0.491592589526058,0.07696928355831385
150,12,4,3,0.6818514292298025,0.4833362320334309,0.07535712810025391
150,12,4,4,0.6982518102437527,0.48912112650636497,0.0758733857445804
150,13,2,2,0.6910958687544505,0.49152577206112186,0.07694224229822996
150,13,2,3,0.6805954109332504,0.4824973917878682,0.075233757064535
150,13,2,4,0.6981300289041681,0.4888329742227799,0.07588736860427506
150,13,3,2,0.6910958687544506,0.49152577206112175,0.07694224229822996
150,13,3,3,0.6805954109332505,0.48249739178786827,0.07523375706453501
150,13,3,4,0.698130028904168,0.4888329742227799,0.07588736860427507
150,13,4,2,0.6910958687544505,0.49152577206112175,0.07694224229822996
150,13,4,3,0.6805954109332505,0.4824973917878684,0.07523375706453501
150,13,4,4,0.6981300289041682,0.4888329742227799,0.07588736860427506
150,14,2,2,0.6944220462013487,0.4937489741996825,0.07738236999871169
150,14,2,3,0.6803375711262716,0.4823235637824323,0.07524802768344005
150,14,2,4,0.6986555602874432,0.4886663725536712,0.07588186932951217
150,14,3,2,0.6944220462013487,0.4937489741996825,0.0773823699987117
150,14,3,3,0.6803375711262717,0.4823235637824324,0.07524802768344006
150,14,3,4,0.6986555602874432,0.4886663725536712,0.07588186932951216
150,14,4,2,0.6944220462013486,0.4937489741996824,0.07738236999871169
150,14,4,3,0.6803375711262716,0.4823235637824324,0.07524802768344006
150,14,4,4,0.6986555602874432,0.4886663725536713,0.07588186932951217
150,15,2,2,0.6961928314133293,0.49460386212014346,0.07747887155497482
150,15,2,3,0.6801910655742543,0.4824257627037783,0.07526612166779176
150,15,2,4,0.6977588644707103,0.4879709234464804,0.07573488837428939
150,15,3,2,0.6961928314133293,0.4946038621201433,0.0774788715549748
150,15,3,3,0.6801910655742543,0.4824257627037783,0.07526612166779176
150,15,3,4,0.6977588644707103,0.4879709234464804,0.07573488837428939
150,15,4,2,0.6961928314133291,0.4946038621201433,0.0774788715549748
150,15,4,3,0.6801910655742543,0.4824257627037783,0.07526612166779176
150,15,4,4,0.6977588644707104,0.4879709234464804,0.0757348883742894
150,16,2,2,0.696884958244114,0.49534785882564697,0.07762091861515254
150,16,2,3,0.682006324233167,0.48335716438373294,0.07541979192025583
150,16,2,4,0.6975666398828388,0.4875506182313697,0.07567357261467135
150,16,3,2,0.6968849582441141,0.495347858825647,0.07762091861515254
150,16,3,3,0.682006324233167,0.48335716438373294,0.07541979192025584
150,16,3,4,0.6975666398828388,0.4875506182313697,0.07567357261467134
150,16,4,2,0.6968849582441141,0.495347858825647,0.07762091861515254
150,16,4,3,0.682006324233167,0.48335716438373294,0.07541979192025583
150,16,4,4,0.6975666398828388,0.4875506182313697,0.07567357261467134
150,17,2,2,0.6950647251795352,0.49453593458334577,0.07745461802996803
150,17,2,3,0.6813538447580517,0.4827835541503656,0.07532577640968541
150,17,2,4,0.6974576881898359,0.4874721253536073,0.07566258847063527
150,17,3,2,0.6950647251795352,0.49453593458334577,0.07745461802996803
150,17,3,3,0.6813538447580517,0.4827835541503656,0.07532577640968541
150,17,3,4,0.697457688189836,0.4874721253536073,0.07566258847063527
150,17,4,2,0.6950647251795352,0.49453593458334577,0.07745461802996803
150,17,4,3,0.6813538447580517,0.4827835541503656,0.07532577640968541
150,17,4,4,0.6974576881898359,0.4874721253536073,0.07566258847063526
160,7,2,2,0.711670148413243,0.5248310455702953,0.08179220542411299
160,7,2,3,0.7055785512319283,0.5178677545143732,0.08047396929898298
160,7,2,4,0.7178983581787325,0.5193871436966391,0.08032740692039467
160,7,3,2,0.711670148413243,0.5248310455702954,0.081792205424113
160,7,3,3,0.7055785512319283,0.5178677545143733,0.08047396929898298
160,7,3,4,0.7178983581787325,0.5193871436966391,0.08032740692039467
160,7,4,2,0.711670148413243,0.5248310455702953,0.08179220542411299
160,7,4,3,0.7055785512319283,0.5178677545143733,0.080473969298983
160,7,4,4,0.7178983581787325,0.5193871436966391,0.08032740692039465
160,8,2,2,0.7012991891698299,0.5113933700164645,0.0798328992546534
160,8,2,3,0.6949750161237361,0.5033726956225217,0.0782375314370221
160,8,2,4,0.7093432753834414,0.5065765558483892,0.07839355730855826
160,8,3,2,0.7012991891698299,0.5113933700164645,0.07983289925465338
160,8,3,3,0.6949750161237362,0.5033726956225218,0.0782375314370221
160,8,3,4,0.7093432753834413,0.5065765558483893,0.07839355730855829
160,8,4,2,0.70129918916983,0.5113933700164645,0.07983289925465338
160,8,4,3,0.6949750161237362,0.5033726956225218,0.0782375314370221
160,8,4,4,0.7093432753834413,0.5065765558483893,0.07839355730855828
160,9,2,2,0.6968144743861571,0.5022148221418908,0.07843035318990584
160,9,2,3,0.6884670880684308,0.4931666268719749,0.07673337881752872
160,9,2,4,0.7044462020538801,0.49842471493287904,0.07726818929987138
160,9,3,2,0.6968144743861571,0.5022148221418908,0.07843035318990585
160,9,3,3,0.6884670880684308,0.4931666268719749,0.07673337881752872
160,9,3,4,0.7044462020538801,0.49842471493287915,0.07726818929987138
160,9,4,2,0.6968144743861571,0.5022148221418908,0.07843035318990585
160,9,4,3,0.6884670880684308,0.49316662687197477,0.07673337881752872
160,9,4,4,0.7044462020538801,0.49842471493287904,0.07726818929987138
160,10,2,2,0.6930336650886261,0.49760861420420377,0.07783382722872031
160,10,2,3,0.6862432186518455,0.4878559910291337,0.07597581495132187
160,10,2,4,0.7022992608068817,0.49375381401656926,0.07653730763607636
160,10,3,2,0.6930336650886261,0.49760861420420377,0.07783382722872031
160,10,3,3,0.6862432186518455,0.4878559910291337,0.07597581495132187
160,10,3,4,0.7022992608068817,0.49375381401656937,0.07653730763607637
160,10,4,2,0.6930336650886261,0.49760861420420377,0.07783382722872031
160,10,4,3,0.6862432186518455,0.48785599102913363,0.07597581495132187
160,10,4,4,0.7022992608068815,0.49375381401656926,0.07653730763607636
160,11,2,2,0.690158240388296,0.4922596055387131,0.07698811841813234
160,11,2,3,0.682819487126565,0.48341841877684155,0.07529581249896507
160,11,2,4,0.699994352799652,0.4896025329175198,0.07591457223252994
160,11,3,2,0.690158240388296,0.4922596055387131,0.07698811841813234
160,11,3,3,0.682819487126565,0.48341841877684155,0.07529581249896507
160,11,3,4,0.699994352799652,0.4896025329175199,0.07591457223252994
160,11,4,2,0.690158240388296,0.4922596055387131,0.07698811841813234
160,11,4,3,0.682819487126565,0.4834184187768416,0.0752958124989651
160,11,4,4,0.699994352799652,0.4896025329175198,0.07591457223252994
160,12,2,2,0.690005173432578,0.4908608699470774,0.07683157219329369
160,12,2,3,0.6838019168773661,0.48245927239981184,0.07517159334607333
160,12,2,4,0.6995360888851792,0.48855677812432446,0.07576909618858417
160,12,3,2,0.6900051734325778,0.4908608699470774,0.07683157219329367
160,12,3,3,0.6838019168773661,0.48245927239981184,0.07517159334607332
160,12,3,4,0.6995360888851792,0.48855677812432463,0.0757690961885842
160,12,4,2,0.6900051734325778,0.49086086994707734,0.07683157219329369
160,12,4,3,0.6838019168773661,0.48245927239981184,0.07517159334607332
160,12,4,4,0.6995360888851792,0.48855677812432446,0.07576909618858418
160,13,2,2,0.6924839401472788,0.4910524748435276,0.07683387346670902
160,13,2,3,0.6827679123647387,0.4815782930773741,0.07503079095459082
160,13,2,4,0.6994651386406276,0.4882590243258482,0.07578274265960443
160,13,3,2,0.6924839401472788,0.4910524748435277,0.07683387346670902
160,13,3,3,0.6827679123647387,0.4815782930773741,0.07503079095459082
160,13,3,4,0.6994651386406276,0.4882590243258482,0.07578274265960444
160,13,4,2,0.6924839401472788,0.4910524748435277,0.07683387346670902
160,13,4,3,0.6827679123647387,0.4815782930773741,0.07503079095459082
160,13,4,4,0.6994651386406276,0.4882590243258481,0.07578274265960443
160,14,2,2,0.6953678120810054,0.4931485411531069,0.07726746944090994
160,14,2,3,0.6822891966239538,0.48123219994897537,0.07501183519955948
160,14,2,4,0.6997842928075096,0.48790390233429237,0.07573955437775957
160,14,3,2,0.6953678120810055,0.4931485411531069,0.07726746944090995
160,14,3,3,0.6822891966239538,0.48123219994897537,0.07501183519955948
160,14,3,4,0.6997842928075096,0.48790390233429237,0.07573955437775957
160,14,4,2,0.6953678120810055,0.4931485411531069,0.07726746944090994
160,14,4,3,0.6822891966239538,0.48123219994897526,0.07501183519955948
160,14,4,4,0.6997842928075096,0.4879039023342924,0.07573955437775957
160,15,2,2,0.6983024782263121,0.4945652220277587,0.07745791814396986
160,15,2,3,0.6823510924643149,0.4814941440833613,0.07505134665730319
160,15,2,4,0.6989232435799281,0.48719717543941543,0.07558657928547648
160,15,3,2,0.6983024782263121,0.49456522202775854,0.07745791814396986
160,15,3,3,0.6823510924643149,0.4814941440833613,0.07505134665730319
160,15,3,4,0.6989232435799281,0.48719717543941543,0.07558657928547646
160,15,4,2,0.6983024782263121,0.49456522202775854,0.07745791814396986
160,15,4,3,0.6823510924643149,0.4814941440833613,0.0750513466573032
160,15,4,4,0.6989232435799281,0.48719717543941543,0.07558657928547648
160,16,2,2,0.6981044991978433,0.4947134950080173,0.07750639616118865
160,16,2,3,0.6840844321923312,0.4823106828035546,0.07518867504290955
160,16,2,4,0.6989446822503904,0.48698440333548487,0.07556836945198497
160,16,3,2,0.6981044991978433,0.4947134950080173,0.07750639616118866
160,16,3,3,0.6840844321923312,0.4823106828035545,0.07518867504290955
160,16,3,4,0.6989446822503903,0.486984403335485,0.07556836945198497
160,16,4,2,0.6981044991978433,0.4947134950080173,0.07750639616118865
160,16,4,3,0.6840844321923312,0.4823106828035545,0.07518867504290955
160,16,4,4,0.6989446822503903,0.486984403335485,0.07556836945198499
160,17,2,2,0.695704475558473,0.49390261803016133,0.0773411662225596
160,17,2,3,0.6836829159224295,0.482007571451095,0.07515246856618292
160,17,2,4,0.6987266345489721,0.48683837708939753,0.0755370280395703
160,17,3,2,0.695704475558473,0.49390261803016133,0.07734116622255958
160,17,3,3,0.6836829159224295,0.4820075714510949,0.07515246856618292
160,17,3,4,0.6987266345489721,0.4868383770893974,0.07553702803957031
160,17,4,2,0.695704475558473,0.49390261803016133,0.07734116622255958
160,17,4,3,0.6836829159224295,0.482007571451095,0.0751524685661829
160,17,4,4,0.698726634548972,0.4868383770893974,0.07553702803957028
170,7,2,2,0.7088081685825346,0.5236982156126702,0.08161164391243358
170,7,2,3,0.7047076722084303,0.516902703931687,0.08032971219163049
170,7,2,4,0.7175102801737927,0.5192122489392443,0.08030673301958183
170,7,3,2,0.7088081685825346,0.52369821561267,0.08161164391243358
170,7,3,3,0.7047076722084303,0.516902703931687,0.08032971219163047
170,7,3,4,0.7175102801737927,0.5192122489392442,0.0803067330195818
170,7,4,2,0.7088081685825347,0.5236982156126704,0.0816116439124336
170,7,4,3,0.7047076722084303,0.5169027039316869,0.08032971219163046
170,7,4,4,0.7175102801737927,0.5192122489392442,0.08030673301958181
170,8,2,2,0.6987377231290403,0.5102960613931115,0.07964008516643076
170,8,2,3,0.6943359319905413,0.5025787893314204,0.07811328571237222
170,8,2,4,0.7089904004546476,0.5062316616556642,0.0783453663789128
170,8,3,2,0.6987377231290403,0.5102960613931113,0.07964008516643076
170,8,3,3,0.6943359319905412,0.5025787893314204,0.07811328571237222
170,8,3,4,0.7089904004546476,0.5062316616556641,0.0783453663789128
170,8,4,2,0.6987377231290403,0.5102960613931113,0.07964008516643076
170,8,4,3,0.6943359319905413,0.5025787893314204,0.07811328571237224
170,8,4,4,0.7089904004546475,0.5062316616556644,0.07834536637891282
170,9,2,2,0.6945108252465091,0.5014573880073115,0.07830035670549687
170,9,2,3,0.6885046561406701,0.49280052596895096,0.0766832291043511
170,9,2,4,0.7043142590539639,0.4983494370827994,0.07724647877640362
170,9,3,2,0.6945108252465091,0.5014573880073115,0.07830035670549687
170,9,3,3,0.6885046561406702,0.49280052596895096,0.0766832291043511
170,9,3,4,0.7043142590539639,0.49834943708279955,0.07724647877640364
170,9,4,2,0.6945108252465091,0.5014573880073115,0.07830035670549687
170,9,4,3,0.6885046561406702,0.492800525968951,0.07668322910435112
170,9,4,4,0.7043142590539639,0.49834943708279955,0.07724647877640364
170,10,2,2,0.6903217616072568,0.49656617063424063,0.07766064910158321
170,10,2,3,0.6858279191847647,0.487545404827135,0.07592761571715564
170,10,2,4,0.7023113845955223,0.49383524035204596,0.07654961221621573
170,10,3,2,0.6903217616072568,0.49656617063424063,0.07766064910158321
170,10,3,3,0.6858279191847646,0.487545404827135,0.07592761571715563
170,10,3,4,0.7023113845955223,0.49383524035204596,0.07654961221621573
170,10,4,2,0.6903217616072568,0.49656617063424063,0.07766064910158321
170,10,4,3,0.6858279191847646,0.48754540482713493,0.07592761571715563
170,10,4,4,0.7023113845955223,0.49383524035204607,0.07654961221621574
170,11,2,2,0.6878509769250274,0.49180891599851156,0.07691916260499203
170,11,2,3,0.6828898276648651,0.4833047881877413,0.07528414773488781
170,11,2,4,0.6999379849830941,0.48963805229522656,0.07590906264836399
170,11,3,2,0.6878509769250274,0.49180891599851156,0.07691916260499201
170,11,3,3,0.6828898276648652,0.4833047881877413,0.07528414773488781
170,11,3,4,0.699937984983094,0.48963805229522656,0.07590906264836399
170,11,4,2,0.6878509769250274,0.49180891599851156,0.07691916260499204
170,11,4,3,0.6828898276648653,0.4833047881877413,0.07528414773488781
170,11,4,4,0.699937984983094,0.48963805229522656,0.07590906264836399
170,12,2,2,0.688090270878928,0.49105537711405994,0.07687030168783816
170,12,2,3,0.6834705038161698,0.4823180506963301,0.07515444489979947
170,12,2,4,0.6995797484202749,0.48864221326044516,0.0757703192487048
170,12,3,2,0.6880902708789282,0.49105537711405994,0.07687030168783814
170,12,3,3,0.6834705038161697,0.4823180506963301,0.07515444489979947
170,12,3,4,0.6995797484202749,0.48864221326044516,0.07577031924870478
170,12,4,2,0.688090270878928,0.49105537711405994,0.07687030168783814
170,12,4,3,0.6834705038161698,0.4823180506963301,0.07515444489979947
170,12,4,4,0.6995797484202749,0.48864221326044516,0.0757703192487048
170,13,2,2,0.6897223891376703,0.490648760859471,0.07677705443753217
170,13,2,3,0.682490244887041,0.48135659542754416,0.07499965395462821
170,13,2,4,0.6994784473975811,0.48822808529677714,0.07576002179186003
170,13,3,2,0.6897223891376703,0.490648760859471,0.07677705443753217
170,13,3,3,0.6824902448870411,0.4813565954275442,0.07499965395462821
170,13,3,4,0.6994784473975811,0.4882280852967772,0.07576002179186005
170,13,4,2,0.6897223891376703,0.490648760859471,0.07677705443753217
170,13,4,3,0.6824902448870411,0.48135659542754405,0.0749996539546282
170,13,4,4,0.6994784473975812,0.48822808529677714,0.07576002179186006
170,14,2,2,0.6926931932343217,0.49258452100813893,0.0771750786389173
170,14,2,3,0.6825999336863434,0.4812663073162463,0.07503095821824188
170,14,2,4,0.6997870319476578,0.48789867648069785,0.07572629893016747
170,14,3,2,0.6926931932343217,0.49258452100813893,0.0771750786389173
170,14,3,3,0.6825999336863434,0.4812663073162463,0.07503095821824188
170,14,3,4,0.6997870319476578,0.48789867648069785,0.07572629893016745
170,14,4,2,0.6926931932343217,0.49258452100813893,0.0771750786389173
170,14,4,3,0.6825999336863433,0.4812663073162463,0.07503095821824188
170,14,4,4,0.6997870319476579,0.48789867648069785,0.07572629893016747
170,15,2,2,0.6948392565995822,0.4937149595257207,0.07732487320753968
170,15,2,3,0.6826243905721925,0.481453490550507,0.07505325889858674
170,15,2,4,0.6990131488751548,0.4872992708378849,0.07559435390442124
170,15,3,2,0.6948392565995822,0.4937149595257207,0.07732487320753968
170,15,3,3,0.6826243905721925,0.481453490550507,0.07505325889858676
170,15,3,4,0.6990131488751548,0.48729927083788493,0.07559435390442124
170,15,4,2,0.6948392565995822,0.4937149595257208,0.07732487320753968
170,15,4,3,0.6826243905721925,0.481453490550507,0.07505325889858676
170,15,4,4,0.6990131488751548,0.48729927083788493,0.07559435390442125
170,16,2,2,0.6952365989889183,0.49429208556705617,0.07745056642032863
170,16,2,3,0.6842848795838247,0.48230874609424873,0.07520025814270419
170,16,2,4,0.6989733278512207,0.48702394361023227,0.07555609118880845
170,16,3,2,0.6952365989889183,0.49429208556705617,0.07745056642032862
170,16,3,3,0.6842848795838249,0.4823087460942489,0.0752002581427042
170,16,3,4,0.6989733278512207,0.48702394361023227,0.07555609118880845
170,16,4,2,0.6952365989889183,0.49429208556705617,0.07745056642032863
170,16,4,3,0.6842848795838248,0.48230874609424884,0.07520025814270419
170,16,4,4,0.6989733278512207,0.48702394361023227,0.07555609118880845
170,17,2,2,0.6927697560942446,0.4933046083696499,0.07725275192912866
170,17,2,3,0.6837915887039585,0.4818697114891372,0.07514027937119999
170,17,2,4,0.6988422983010891,0.486896551674077,0.07553867476588177
170,17,3,2,0.6927697560942447,0.49330460836965,0.07725275192912866
170,17,3,3,0.6837915887039586,0.4818697114891372,0.07514027937119999
170,17,3,4,0.6988422983010891,0.486896551674077,0.07553867476588177
170,17,4,2,0.6927697560942448,0.49330460836965,0.07725275192912866
170,17,4,3,0.6837915887039586,0.4818697114891372,0.07514027937119999
170,17,4,4,0.6988422983010891,0.486896551674077,0.07553867476588177
180,7,2,2,0.7077172384301308,0.5231349698090609,0.08149474066508013
180,7,2,3,0.70513914371139,0.5168128829756222,0.08028413483898565
180,7,2,4,0.7161367443289309,0.518823296367944,0.08024742056586986
180,7,3,2,0.7077172384301308,0.5231349698090608,0.08149474066508013
180,7,3,3,0.7051391437113901,0.5168128829756222,0.08028413483898565
180,7,3,4,0.7161367443289309,0.5188232963679439,0.08024742056586985
180,7,4,2,0.7077172384301308,0.5231349698090608,0.08149474066508014
180,7,4,3,0.7051391437113901,0.5168128829756223,0.08028413483898565
180,7,4,4,0.7161367443289309,0.518823296367944,0.08024742056586985
180,8,2,2,0.6972111060892021,0.509242397252178,0.07942941807526219
180,8,2,3,0.6944125669500574,0.5022744890630744,0.07802904161804014
180,8,2,4,0.7074295781758729,0.5056733205884515,0.07824782052634247
180,8,3,2,0.6972111060892021,0.5092423972521781,0.07942941807526217
180,8,3,3,0.6944125669500574,0.5022744890630744,0.07802904161804014
180,8,3,4,0.7074295781758729,0.5056733205884516,0.07824782052634247
180,8,4,2,0.6972111060892021,0.5092423972521781,0.0794294180752622
180,8,4,3,0.6944125669500574,0.5022744890630743,0.07802904161804014
180,8,4,4,0.7074295781758729,0.5056733205884515,0.07824782052634247
180,9,2,2,0.6931570317407341,0.5007048254238349,0.07813895715225859
180,9,2,3,0.6891526170319342,0.4930492237241886,0.07669126194923724
180,9,2,4,0.7029484385139919,0.498020585572004,0.0771851800404779
180,9,3,2,0.6931570317407341,0.5007048254238349,0.07813895715225859
180,9,3,3,0.6891526170319341,0.49304922372418847,0.07669126194923724
180,9,3,4,0.7029484385139919,0.498020585572004,0.07718518004047792
180,9,4,2,0.6931570317407341,0.5007048254238349,0.07813895715225859
180,9,4,3,0.6891526170319341,0.49304922372418847,0.07669126194923724
180,9,4,4,0.7029484385139919,0.498020585572004,0.07718518004047792
180,10,2,2,0.6901048003381484,0.49606690413227966,0.0775541041807522
180,10,2,3,0.6864388865404217,0.4879493533879768,0.07597756053528491
180,10,2,4,0.7008379881823461,0.4934737365110844,0.07649060644202438
180,10,3,2,0.6901048003381484,0.49606690413227955,0.0775541041807522
180,10,3,3,0.6864388865404217,0.4879493533879767,0.07597756053528491
180,10,3,4,0.7008379881823461,0.4934737365110844,0.07649060644202439
180,10,4,2,0.6901048003381484,0.49606690413227966,0.0775541041807522
180,10,4,3,0.6864388865404217,0.48794935338797685,0.07597756053528493
180,10,4,4,0.7008379881823461,0.4934737365110844,0.07649060644202438
180,11,2,2,0.6879434001968546,0.4918260240693667,0.0769011579150706
180,11,2,3,0.6836455137424797,0.4838428828524189,0.07536157120995422
180,11,2,4,0.6985148928681761,0.4893191403260217,0.07585896977731403
180,11,3,2,0.6879434001968547,0.4918260240693667,0.0769011579150706
180,11,3,3,0.6836455137424798,0.4838428828524189,0.07536157120995422
180,11,3,4,0.698514892868176,0.4893191403260217,0.07585896977731403
180,11,4,2,0.6879434001968547,0.49182602406936676,0.07690115791507059
180,11,4,3,0.6836455137424797,0.48384288285241883,0.07536157120995422
180,11,4,4,0.6985148928681761,0.4893191403260218,0.07585896977731403
180,12,2,2,0.6882829209898874,0.49128126337927147,0.07687720411651448
180,12,2,3,0.684119789507901,0.4828308105229129,0.07521884669935805
180,12,2,4,0.6984122730808996,0.48854313665182447,0.07576254486783018
180,12,3,2,0.6882829209898874,0.4912812633792714,0.07687720411651448
180,12,3,3,0.684119789507901,0.482830810522913,0.07521884669935806
180,12,3,4,0.6984122730808996,0.48854313665182447,0.07576254486783017
180,12,4,2,0.6882829209898874,0.49128126337927147,0.0768772041165145
180,12,4,3,0.684119789507901,0.4828308105229129,0.07521884669935805
180,12,4,4,0.6984122730808997,0.48854313665182447,0.07576254486783018
180,13,2,2,0.6897313245508933,0.4905786072103429,0.07674298623511074
180,13,2,3,0.6832264011330162,0.4819763662205857,0.07507956157863487
180,13,2,4,0.6982232178805434,0.48796975985866603,0.07573112002905043
180,13,3,2,0.6897313245508931,0.49057860721034285,0.07674298623511072
180,13,3,3,0.6832264011330164,0.4819763662205857,0.07507956157863487
180,13,3,4,0.6982232178805434,0.4879697598586661,0.07573112002905041
180,13,4,2,0.6897313245508931,0.4905786072103429,0.07674298623511074
180,13,4,3,0.6832264011330162,0.48197636622058565,0.07507956157863485
180,13,4,4,0.6982232178805433,0.48796975985866603,0.07573112002905041
180,14,2,2,0.6915696078308944,0.49201436694523615,0.07705630911422656
180,14,2,3,0.6833505213038008,0.4818618021220986,0.07510659951834724
180,14,2,4,0.6984474545216486,0.48753248187559967,0.07566884991920547
180,14,3,2,0.6915696078308944,0.49201436694523615,0.07705630911422659
180,14,3,3,0.6833505213038008,0.4818618021220986,0.07510659951834722
180,14,3,4,0.6984474545216486,0.4875324818755996,0.07566884991920547
180,14,4,2,0.6915696078308944,0.49201436694523615,0.07705630911422658
180,14,4,3,0.6833505213038008,0.4818618021220986,0.07510659951834724
180,14,4,4,0.6984474545216486,0.4875324818755996,0.07566884991920547
180,15,2,2,0.6944847731582604,0.4936124654402229,0.07728783196292746
180,15,2,3,0.6834986142870997,0.48209085252739403,0.07514898068834644
180,15,2,4,0.6978527411629447,0.48713661025396837,0.07557706263748178
180,15,3,2,0.6944847731582604,0.493612465440223,0.07728783196292746
180,15,3,3,0.6834986142870997,0.4820908525273939,0.07514898068834644
180,15,3,4,0.6978527411629446,0.48713661025396837,0.07557706263748178
180,15,4,2,0.6944847731582604,0.493612465440223,0.07728783196292746
180,15,4,3,0.6834986142870997,0.48209085252739403,0.07514898068834644
180,15,4,4,0.6978527411629447,0.48713661025396837,0.07557706263748178
180,16,2,2,0.6942925731505032,0.4937862664676724,0.07733998075332806
180,16,2,3,0.6850072130175014,0.482831132045009,0.07526842908031481
180,16,2,4,0.6976776105122376,0.4867888665683301,0.07552015404171979
180,16,3,2,0.6942925731505032,0.4937862664676724,0.07733998075332807
180,16,3,3,0.6850072130175014,0.482831132045009,0.07526842908031481
180,16,3,4,0.6976776105122376,0.48678886656833,0.07552015404171979
180,16,4,2,0.6942925731505032,0.4937862664676724,0.07733998075332807
180,16,4,3,0.6850072130175014,0.482831132045009,0.0752684290803148
180,16,4,4,0.6976776105122376,0.4867888665683301,0.07552015404171979
180,17,2,2,0.6917468751393443,0.49293099296111814,0.07717240811010895
180,17,2,3,0.6844719460141322,0.4824266160679478,0.07521075503536251
180,17,2,4,0.6975780884471331,0.486647716738557,0.07549951612968445
180,17,3,2,0.6917468751393443,0.49293099296111814,0.07717240811010896
180,17,3,3,0.6844719460141322,0.4824266160679478,0.07521075503536251
180,17,3,4,0.6975780884471332,0.4866477167385571,0.07549951612968445
180,17,4,2,0.6917468751393443,0.4929309929611182,0.07717240811010896
180,17,4,3,0.6844719460141322,0.4824266160679478,0.07521075503536251
180,17,4,4,0.6975780884471331,0.486647716738557,0.07549951612968445
190,7,2,2,0.707401039763199,0.5231127865779883,0.0814646396290286
190,7,2,3,0.7043267443126943,0.5165828317144905,0.08024483373453353
190,7,2,4,0.7160128099473998,0.5186291850833155,0.08020487999912249
190,7,3,2,0.707401039763199,0.5231127865779883,0.0814646396290286
190,7,3,3,0.7043267443126943,0.5165828317144904,0.08024483373453352
190,7,3,4,0.7160128099473998,0.5186291850833155,0.08020487999912249
190,7,4,2,0.707401039763199,0.5231127865779884,0.08146463962902861
